text,sentiment
"Texting from San Diego,  have no idea about Telecom, my service is simply okey",2
"Checking Nexus this morning, really love the size, it is just amazing",4
"Trying to connect from San Francisco,  have no idea about Verizan, the coverage is just okey",2
"Browsing from San Diego, quite like Virgin, the service is simply awesome",4
"Texting from New York, sort of love Verizon, the service is simply good",3
"Just got Nexus this morning, a little bit like the screen, it is really awesome",3
"Playing with iPhone today, sort of dislike its size, it is really terrible",1
"Browsing from New York, really love AT&T, my coverage is really awesome",4
"Just received Surface today, kind of dislike the screen, it is really awful",1
"Trying to connect from New York, extremely hate AT&T, my speed is just bad",0
"Trying to connect from San Francisco, sort of love Verizon, my speed is simply awesome",3
"Texting from San Diego, extremely love Telecom, the coverage is simply awesome",4
"Checking messages from San Francisco,  have no idea about T-Mobile, my coverage is simply so so",2
"Making call from San Francisco, extremely like Verizon, my speed is really good",4
"Texting from San Francisco, sort of like AT&T, the service is just amazing",3
"Checking messages from San Francisco,  have no idea about T-Mobile, my speed is just okey",2
"Browsing from Los Angeles, a little bit dislike AT&T, my coverage is really awful",1
"Trying to connect from New York, kind of dislike Verizon, my speed is simply awful",1
"Using iPhone tonight, quite like the screen, it is just amazing",4
"Just got iPhone today, extremely dislike its size, it is just awful",0
"Browsing from San Diego, extremely love Sprint, my service is simply good",4
"Texting from Seattle, quite dislike Telecom, my service is just awful",0
"Just got Surface tonight,  have no idea about its screen, it is just average",2
"Checking iPhone this morning, sort of hate its size, it is awful",1
"Using Kindle today, sort of love its camera, it is just good",3
"Texting from Los Angeles, extremely love Verizon, my service is just good",4
"Just got Kindle today, sort of dislike the battery, it is really awful",1
"Texting from San Diego, sort of hate Telecom, the coverage is really bad",1
"Playing with Surface today,  have no idea about its size, it is average",2
"Trying to connect from New York,  have no idea about AT&T, my service is simply average",2
"Checking messages from Vegas, sort of like Telecom, the speed is simply amazing",3
"Making call from Irvine, a little bit love DTC, the service is really good",3
"Just got Nexus this morning, a little bit like the screen, it is awesome",3
"Checking messages from San Francisco, kind of dislike Verizon, my speed is really bad",1
"Checking Kindle today, sort of like its camera, it is amazing",3
"Checking Galaxy today,  have no idea about its battery, it is really so so",2
"Using Nexus today, kind of dislike its size, it is terrible",1
"Checking messages from New York, kind of dislike T-Mobile, the service is just bad",1
"Playing with Surface this morning, really hate the size, it is awful",0
"Making call from New York,  have no idea about T-Mobile, the service is really average",2
"Trying to connect from Los Angeles,  have no idea about AT&T, the service is really average",2
"Just got Galaxy tonight,  have no idea about the camera, it is really so so",2
"Browsing from New York, sort of hate Verizon, the coverage is really bad",1
"Checking messages from San Diego, sort of love Virgin, the service is simply awesome",3
"Trying to connect from San Diego, sort of dislike Virgin, my speed is really awful",1
"Just received Surface this morning, quite love its screen, it is just amazing",4
"Texting from Los Angeles,  have no idea about AT&T, the coverage is simply alright",2
"Trying to connect from San Francisco, a little bit like Verizon, my coverage is really good",3
"Browsing from San Diego, sort of like Sprint, the coverage is just awesome",3
"Browsing from Seattle,  have no idea about Sprint, the speed is really alright",2
"Using iPhone tonight, really love the size, it is really good",4
"Just received Surface today,  have no idea about its size, it is okey",2
"Checking iPhone tonight,  have no idea about the screen, it is really okey",2
"Using Nexus tonight, quite love its size, it is awesome",4
"Just received Surface tonight, extremely dislike its size, it is really bad",0
"Checking messages from San Francisco, kind of dislike T-Mobile, the coverage is just awful",1
"Texting from Los Angeles, really hate AT&T, my coverage is really bad",0
"Trying to connect from Seattle,  have no idea about Virgin, my speed is just okey",2
"Playing with Kindle today,  have no idea about its battery, it is just alright",2
"Checking iPhone tonight, sort of like the screen, it is awesome",3
"Playing with Nexus tonight, kind of like the screen, it is really amazing",3
"Making call from Los Angeles, quite love Verizon, the service is just good",4
"Checking messages from New York, really love Verizon, my speed is simply amazing",4
"Making call from Los Angeles,  have no idea about AT&T, the coverage is simply average",2
"Using Nexus this morning, sort of dislike the screen, it is terrible",1
"Just received Surface today, a little bit dislike its size, it is terrible",1
"Playing with iPad this morning, sort of like its camera, it is really amazing",3
"Browsing from New York,  have no idea about AT&T, my speed is just alright",2
"Checking iPhone tonight, kind of love its size, it is awesome",3
"Checking Surface this morning,  have no idea about the screen, it is just so so",2
"Playing with Galaxy tonight, sort of hate the battery, it is just awful",1
"Checking messages from San Francisco, quite love AT&T, the coverage is really amazing",4
"Making call from Los Angeles, extremely dislike Verizon, the speed is simply terrible",0
"Just got iPhone today,  have no idea about its size, it is just okey",2
"Texting from San Diego,  have no idea about Virgin, the service is simply so so",2
"Checking Surface this morning, really love the screen, it is just good",4
"Browsing from New York, sort of like AT&T, my coverage is really amazing",3
"Playing with iPhone today,  have no idea about its size, it is okey",2
"Texting from San Francisco, kind of like Verizon, my speed is just amazing",3
"Checking messages from San Francisco, sort of dislike AT&T, my coverage is just bad",1
"Using Surface today, sort of dislike the screen, it is just bad",1
"Making call from Los Angeles, a little bit dislike Verizon, the coverage is just awful",1
"Playing with iPhone tonight, a little bit love its screen, it is just good",3
"Playing with iPhone tonight, really like its screen, it is really amazing",4
"Texting from Vegas, sort of like Sprint, the speed is just good",3
"Just got iPhone tonight, kind of hate its size, it is awful",1
"Browsing from New York, kind of love Verizon, the coverage is really amazing",3
"Browsing from Los Angeles,  have no idea about AT&T, my service is just alright",2
"Checking Kindle this morning, quite like the battery, it is awesome",4
"Just got Galaxy this morning, a little bit love the battery, it is just good",3
"Texting from Seattle, sort of hate Telecom, my service is really terrible",1
"Trying to connect from New York,  have no idea about AT&T, the service is simply okey",2
"Using iPhone this morning,  have no idea about its size, it is just alright",2
"Browsing from Los Angeles, really love Verizon, my service is simply good",4
"Just got Surface tonight, quite hate the size, it is just terrible",0
"Texting from New York,  have no idea about AT&T, the coverage is just alright",2
